Gene,Cluster
ENSG00000196588,1
ENSG00000196597,4
ENSG00000196611,18
ENSG00000196628,12
ENSG00000196639,7
ENSG00000196664,2
ENSG00000196689,10
ENSG00000196715,20
ENSG00000196739,11
ENSG00000196754,18
ENSG00000196756,20
ENSG00000196776,14
ENSG00000196782,3
ENSG00000196787,4
ENSG00000196793,20
ENSG00000196923,18
ENSG00000196950,3
ENSG00000197008,10
ENSG00000197013,13
ENSG00000197043,20
ENSG00000197044,10
ENSG00000197054,10
ENSG00000197063,9
ENSG00000197110,11
ENSG00000197119,12
ENSG00000197140,17
ENSG00000197147,20
ENSG00000197165,6
ENSG00000197180,4
ENSG00000197181,10
ENSG00000197261,2
ENSG00000197279,4
ENSG00000197321,1
ENSG00000197332,19
ENSG00000197353,6
ENSG00000197355,4
ENSG00000197375,10
ENSG00000197380,8
ENSG00000197385,15
ENSG00000197415,12
ENSG00000197429,8
ENSG00000197442,3
ENSG00000197444,12
ENSG00000197451,16
ENSG00000197467,18
ENSG00000197479,6
ENSG00000197496,12
ENSG00000197498,16
ENSG00000197506,20
ENSG00000197535,18
ENSG00000197536,6
ENSG00000197568,5
ENSG00000197594,19
ENSG00000197622,9
ENSG00000197632,18
ENSG00000197647,10
ENSG00000197712,2
ENSG00000197747,4
ENSG00000197771,16
ENSG00000197785,18
ENSG00000197841,13
ENSG00000197857,13
ENSG00000197859,18
ENSG00000197879,1
ENSG00000197892,7
ENSG00000197905,1
ENSG00000197956,14
ENSG00000197959,1
ENSG00000197961,1
ENSG00000197978,6
ENSG00000197989,16
ENSG00000198042,20
ENSG00000198056,16
ENSG00000198113,15
ENSG00000198125,12
ENSG00000198133,5
ENSG00000198142,9
ENSG00000198157,8
ENSG00000198189,1
ENSG00000198198,12
ENSG00000198286,20
ENSG00000198298,1
ENSG00000198342,10
ENSG00000198369,3
ENSG00000198408,10
ENSG00000198417,19
ENSG00000198478,13
ENSG00000198483,4
ENSG00000198496,6
ENSG00000198498,20
ENSG00000198513,8
ENSG00000198515,13
ENSG00000198517,3
ENSG00000198551,13
ENSG00000198624,4
ENSG00000198648,20
ENSG00000198680,18
ENSG00000198719,10
ENSG00000198720,1
ENSG00000198743,8
ENSG00000198758,3
ENSG00000198768,18
ENSG00000198796,3
ENSG00000198805,18
ENSG00000198835,3
ENSG00000198873,15
ENSG00000198908,4
ENSG00000198910,18
ENSG00000198911,12
ENSG00000198929,3
ENSG00000198948,13
ENSG00000198959,6
ENSG00000198961,2
ENSG00000203356,1
ENSG00000203697,1
ENSG00000203706,1
ENSG00000203709,5
ENSG00000203711,18
ENSG00000203727,3
ENSG00000203778,4
ENSG00000203780,12
ENSG00000203783,1
ENSG00000203865,10
ENSG00000203965,10
ENSG00000204099,12
ENSG00000204128,11
ENSG00000204152,11
ENSG00000204175,5
ENSG00000204217,3
ENSG00000204248,12
ENSG00000204257,12
ENSG00000204261,10
ENSG00000204262,9
ENSG00000204308,8
ENSG00000204314,5
ENSG00000204323,4
ENSG00000204334,6
ENSG00000204362,9
ENSG00000204386,8
ENSG00000204389,4
ENSG00000204396,8
ENSG00000204397,11
ENSG00000204406,2
ENSG00000204420,12
ENSG00000204421,5
ENSG00000204472,12
ENSG00000204514,18
ENSG00000204519,18
ENSG00000204556,19
ENSG00000204576,11
ENSG00000204588,7
ENSG00000204618,7
ENSG00000204623,13
ENSG00000204713,7
ENSG00000204779,16
ENSG00000204789,5
ENSG00000204856,18
ENSG00000204869,3
ENSG00000204941,5
ENSG00000204954,20
ENSG00000204959,7
ENSG00000204983,11
ENSG00000205076,1
ENSG00000205085,4
ENSG00000205133,12
ENSG00000205209,10
ENSG00000205250,20
ENSG00000205309,11
ENSG00000205325,1
ENSG00000205339,16
ENSG00000205420,18
ENSG00000205426,18
ENSG00000205436,5
ENSG00000205464,3
ENSG00000205682,2
ENSG00000205683,10
ENSG00000205707,10
ENSG00000205763,3
ENSG00000205937,20
ENSG00000205978,4
ENSG00000206127,8
ENSG00000206140,2
ENSG00000206337,4
ENSG00000206344,4
ENSG00000211455,11
ENSG00000212123,16
ENSG00000212643,20
ENSG00000212694,4
ENSG00000212724,1
ENSG00000213057,19
ENSG00000213096,13
ENSG00000213100,3
ENSG00000213160,11
ENSG00000213214,3
ENSG00000213228,4
ENSG00000213316,2
ENSG00000213347,4
ENSG00000213366,6
ENSG00000213390,14
ENSG00000213397,18
ENSG00000213398,20
ENSG00000213463,8
ENSG00000213551,18
ENSG00000213626,18
ENSG00000213654,18
ENSG00000213742,8
ENSG00000213853,5
ENSG00000213859,2
ENSG00000213886,18
ENSG00000213903,19
ENSG00000213906,16
ENSG00000213918,12
ENSG00000213937,4
ENSG00000213963,6
ENSG00000214050,8
ENSG00000214106,5
ENSG00000214274,8
ENSG00000214309,14
ENSG00000214425,17
ENSG00000214447,2
ENSG00000214530,12
ENSG00000214562,10
ENSG00000214595,8
ENSG00000214654,7
ENSG00000214706,16
ENSG00000214708,10
ENSG00000214756,16
ENSG00000214796,19
ENSG00000214827,14
ENSG00000214860,12
ENSG00000214922,8
ENSG00000214970,11
ENSG00000215012,7
ENSG00000215067,10
ENSG00000215160,5
ENSG00000215246,7
ENSG00000215271,5
ENSG00000215417,3
ENSG00000215784,14
ENSG00000215910,5
ENSG00000215915,1
ENSG00000217128,10
ENSG00000217648,19
ENSG00000217801,12
ENSG00000217929,8
ENSG00000217930,20
ENSG00000218358,7
ENSG00000218416,2
ENSG00000219626,12
ENSG00000219891,4
ENSG00000220205,4
ENSG00000220323,4
ENSG00000221817,8
ENSG00000221826,13
ENSG00000221869,13
ENSG00000221878,8
ENSG00000221886,10
ENSG00000221926,15
ENSG00000221955,20
ENSG00000221963,6
ENSG00000221995,5
ENSG00000222009,3
ENSG00000222041,1
ENSG00000223396,12
ENSG00000223478,4
ENSG00000223760,8
ENSG00000223764,3
ENSG00000223804,1
ENSG00000223839,10
ENSG00000223855,5
ENSG00000223891,5
ENSG00000224078,4
ENSG00000224086,20
ENSG00000224126,18
ENSG00000224152,4
ENSG00000224259,12
ENSG00000224271,11
ENSG00000224294,14
ENSG00000224417,3
ENSG00000224424,12
ENSG00000224559,2
ENSG00000224687,16
ENSG00000224689,20
ENSG00000224769,12
ENSG00000224790,15
ENSG00000224945,1
ENSG00000225177,6
ENSG00000225328,12
ENSG00000225361,5
ENSG00000225431,1
ENSG00000225526,8
ENSG00000225556,18
ENSG00000225648,20
ENSG00000225684,10
ENSG00000225828,10
ENSG00000225868,8
ENSG00000225932,3
ENSG00000225950,12
ENSG00000225972,17
ENSG00000226067,3
ENSG00000226137,2
ENSG00000226200,10
ENSG00000226312,1
ENSG00000226328,6
ENSG00000226332,10
ENSG00000226419,11
ENSG00000226436,20
ENSG00000226620,14
ENSG00000226688,16
ENSG00000226690,8
ENSG00000227036,1
ENSG00000227195,17
ENSG00000227268,19
ENSG00000227398,12
ENSG00000227877,5
ENSG00000227946,8
ENSG00000228157,20
ENSG00000228274,17
ENSG00000228314,12
ENSG00000228392,14
ENSG00000228409,20
ENSG00000228434,6
ENSG00000228506,10
ENSG00000228649,18
ENSG00000228672,5
ENSG00000228705,9
ENSG00000228716,14
ENSG00000228903,8
ENSG00000228917,8
ENSG00000229124,3
ENSG00000229320,14
ENSG00000229404,8
ENSG00000229692,5
ENSG00000229953,3
ENSG00000229980,2
ENSG00000230071,1
ENSG00000230074,12
ENSG00000230409,13
ENSG00000230450,14
ENSG00000230453,2
ENSG00000230479,18
ENSG00000230487,12
ENSG00000230529,5
ENSG00000230533,2
ENSG00000230606,18
ENSG00000230650,11
ENSG00000230937,6
ENSG00000231074,11
ENSG00000231083,11
ENSG00000231187,8
ENSG00000231290,15
ENSG00000231365,2
ENSG00000231528,10
ENSG00000231806,12
ENSG00000231890,3
ENSG00000231924,12
ENSG00000231925,5
ENSG00000232063,2
ENSG00000232133,1
ENSG00000232237,2
ENSG00000232442,14
ENSG00000232445,1
ENSG00000232593,4
ENSG00000232774,11
ENSG00000232859,6
ENSG00000232931,1
ENSG00000232956,20
ENSG00000233006,8
ENSG00000233017,8
ENSG00000233024,11
ENSG00000233030,8
ENSG00000233056,3
ENSG00000233175,8
ENSG00000233198,2
ENSG00000233217,18
ENSG00000233251,17
ENSG00000233382,14
ENSG00000233396,8
ENSG00000233622,4
ENSG00000233654,18
ENSG00000233695,8
ENSG00000233818,18
ENSG00000233828,17
ENSG00000233834,2
ENSG00000233871,4
ENSG00000233967,12
ENSG00000234171,1
ENSG00000234432,12
ENSG00000234546,12
ENSG00000234608,4
ENSG00000234678,5
ENSG00000234684,13
ENSG00000234694,18
ENSG00000234741,11
ENSG00000234773,10
ENSG00000234807,7
ENSG00000234814,3
ENSG00000234996,4
ENSG00000235109,5
ENSG00000235173,18
ENSG00000235280,7
ENSG00000235374,13
ENSG00000235501,5
ENSG00000235513,11
ENSG00000235621,12
ENSG00000235689,11
ENSG00000235706,10
ENSG00000235750,9
ENSG00000235831,7
ENSG00000235852,20
ENSG00000235859,17
ENSG00000235863,2
ENSG00000235934,16
ENSG00000236104,5
ENSG00000236263,10
ENSG00000236384,8
ENSG00000236432,10
ENSG00000236496,18
ENSG00000236618,4
ENSG00000236753,2
ENSG00000236778,8
ENSG00000236810,17
ENSG00000236914,3
ENSG00000237036,12
ENSG00000237037,8
ENSG00000237399,18
ENSG00000237438,17
ENSG00000237491,10
ENSG00000237523,4
ENSG00000237945,5
ENSG00000237975,2
ENSG00000237984,10
ENSG00000238045,5
ENSG00000239213,10
ENSG00000239467,6
ENSG00000239521,5
ENSG00000239665,17
ENSG00000239713,2
ENSG00000239779,12
ENSG00000239887,3
ENSG00000239900,20
ENSG00000239969,12
ENSG00000240086,8
ENSG00000240194,4
ENSG00000240253,17
ENSG00000240370,8
ENSG00000240476,18
ENSG00000240583,1
ENSG00000240668,1
ENSG00000240849,15
ENSG00000240889,16
ENSG00000240891,10
ENSG00000241104,10
ENSG00000241322,18
ENSG00000241399,2
ENSG00000241404,8
ENSG00000241743,17
ENSG00000241852,7
ENSG00000241945,16
ENSG00000242082,12
ENSG00000242110,10
ENSG00000242114,18
ENSG00000242125,18
ENSG00000242221,12
ENSG00000242372,16
ENSG00000242590,4
ENSG00000243130,12
ENSG00000243137,5
ENSG00000243156,1
ENSG00000243335,2
ENSG00000243566,6
ENSG00000243649,6
ENSG00000243660,19
ENSG00000243742,19
ENSG00000243811,2
ENSG00000244026,11
ENSG00000244094,18
ENSG00000244165,16
ENSG00000244198,7
ENSG00000244257,11
ENSG00000244270,12
ENSG00000244274,3
ENSG00000244405,20
ENSG00000244459,13
ENSG00000244486,17
ENSG00000244558,12
ENSG00000244627,8
ENSG00000244722,19
ENSG00000244879,4
ENSG00000245025,8
ENSG00000245060,8
ENSG00000245146,4
ENSG00000245149,4
ENSG00000245213,8
ENSG00000245248,16
ENSG00000245498,8
ENSG00000245552,17
ENSG00000245571,5
ENSG00000245694,13
ENSG00000245719,8
ENSG00000245848,15
ENSG00000245849,5
ENSG00000246089,4
ENSG00000246273,4
ENSG00000246560,2
ENSG00000246985,6
ENSG00000247077,16
ENSG00000247081,5
ENSG00000247121,17
ENSG00000247271,4
ENSG00000247400,8
ENSG00000247498,8
ENSG00000247572,10
ENSG00000247626,20
ENSG00000247828,8
ENSG00000247934,19
ENSG00000248098,12
ENSG00000248121,5
ENSG00000248323,18
ENSG00000248360,4
ENSG00000248405,5
ENSG00000248508,12
ENSG00000248540,1
ENSG00000248583,5
ENSG00000248593,8
ENSG00000248905,4
ENSG00000248932,12
ENSG00000249193,18
ENSG00000249306,1
ENSG00000249406,18
ENSG00000249437,5
ENSG00000249565,16
ENSG00000249592,8
ENSG00000249673,3
ENSG00000249685,11
ENSG00000249699,11
ENSG00000250091,15
ENSG00000250251,11
ENSG00000250328,8
ENSG00000250337,4
ENSG00000250509,11
ENSG00000250539,20
ENSG00000250565,6
ENSG00000250644,20
ENSG00000250722,12
ENSG00000250786,4
ENSG00000250896,16
ENSG00000250899,18
ENSG00000250903,12
ENSG00000251095,8
ENSG00000251138,11
ENSG00000251201,8
ENSG00000251247,10
ENSG00000251292,14
ENSG00000251364,6
ENSG00000251669,11
ENSG00000253103,2
ENSG00000253210,12
ENSG00000253227,18
ENSG00000253313,8
ENSG00000253348,8
ENSG00000253368,3
ENSG00000253414,12
ENSG00000253595,11
ENSG00000253671,4
ENSG00000253731,5
ENSG00000253877,2
ENSG00000253878,4
ENSG00000253982,7
ENSG00000254093,16
ENSG00000254153,4
ENSG00000254166,3
ENSG00000254206,16
ENSG00000254231,9
ENSG00000254331,17
ENSG00000254389,4
ENSG00000254416,1
ENSG00000254837,19
ENSG00000254842,18
ENSG00000255152,4
ENSG00000255153,8
ENSG00000255200,2
ENSG00000255468,2
ENSG00000255474,18
ENSG00000255717,16
ENSG00000255737,18
ENSG00000255774,15
ENSG00000255872,3
ENSG00000255874,4
ENSG00000256043,13
ENSG00000256060,8
ENSG00000256073,8
ENSG00000256223,19
ENSG00000256235,3
ENSG00000256238,20
ENSG00000256294,10
ENSG00000256433,9
ENSG00000256514,17
ENSG00000256542,8
ENSG00000256552,16
ENSG00000256576,13
ENSG00000256612,11
ENSG00000256663,19
ENSG00000256771,10
ENSG00000256806,5
ENSG00000256943,8
ENSG00000257038,11
ENSG00000257139,11
ENSG00000257354,18
ENSG00000257512,15
ENSG00000257588,14
ENSG00000257594,9
ENSG00000257743,11
ENSG00000257900,4
ENSG00000258311,10
ENSG00000258417,4
ENSG00000258429,16
ENSG00000258457,12
ENSG00000258472,15
ENSG00000258644,4
ENSG00000258768,17
ENSG00000258818,2
ENSG00000259256,1
ENSG00000259345,4
ENSG00000259673,12
ENSG00000259865,20
ENSG00000259867,20
ENSG00000259904,8
ENSG00000260025,12
ENSG00000260077,6
ENSG00000260193,2
ENSG00000260231,11
ENSG00000260261,4
ENSG00000260328,1
ENSG00000260428,4
ENSG00000260537,18
ENSG00000260704,4
ENSG00000260742,1
ENSG00000260793,2
ENSG00000260834,4
ENSG00000260852,4
ENSG00000260877,9
ENSG00000260916,6
ENSG00000261068,15
ENSG00000261104,8
ENSG00000261150,15
ENSG00000261236,18
ENSG00000261308,2
ENSG00000261373,20
ENSG00000261437,4
ENSG00000261455,4
ENSG00000261490,18
ENSG00000261553,4
ENSG00000261578,14
ENSG00000261587,7
ENSG00000261652,2
ENSG00000261716,4
ENSG00000261780,14
ENSG00000261793,18
ENSG00000261863,4
ENSG00000261884,18
ENSG00000261888,11
ENSG00000262001,1
ENSG00000262619,3
ENSG00000262877,5
ENSG00000263004,10
ENSG00000263155,6
ENSG00000263235,18
ENSG00000263272,16
ENSG00000263335,17
ENSG00000263513,14
ENSG00000263551,5
ENSG00000263620,8
ENSG00000263786,15
ENSG00000263843,2
ENSG00000264207,4
ENSG00000264424,11
ENSG00000264717,12
ENSG00000265096,4
ENSG00000265666,7
ENSG00000265688,3
ENSG00000265690,3
ENSG00000265763,10
ENSG00000265787,12
ENSG00000265972,6
ENSG00000266074,8
ENSG00000266086,18
ENSG00000266088,1
ENSG00000266094,19
ENSG00000266401,14
ENSG00000266680,13
ENSG00000266714,14
ENSG00000266820,13
ENSG00000266916,14
ENSG00000267080,10
ENSG00000267100,14
ENSG00000267248,19
ENSG00000267259,5
ENSG00000267265,2
ENSG00000267278,12
ENSG00000267296,7
ENSG00000267309,10
ENSG00000267317,6
ENSG00000267496,11
ENSG00000267519,2
ENSG00000267520,17
ENSG00000267530,5
ENSG00000267757,2
ENSG00000267868,7
ENSG00000267892,15
ENSG00000268001,19
ENSG00000268006,5
ENSG00000268205,7
ENSG00000268350,16
ENSG00000268460,1
ENSG00000268510,5
ENSG00000268573,4
ENSG00000268575,10
ENSG00000268621,5
ENSG00000268858,8
ENSG00000269097,15
ENSG00000269113,3
ENSG00000269313,4
ENSG00000269343,18
ENSG00000269352,16
ENSG00000269386,13
ENSG00000269416,4
ENSG00000269439,12
ENSG00000269564,8
ENSG00000269713,9
ENSG00000269743,8
ENSG00000269821,10
ENSG00000269906,11
ENSG00000269959,12
ENSG00000269982,8
ENSG00000270002,18
ENSG00000270049,8
ENSG00000270069,3
ENSG00000270164,17
ENSG00000270231,9
ENSG00000270276,8
ENSG00000270362,13
ENSG00000270605,5
ENSG00000270641,3
ENSG00000270872,7
ENSG00000270933,10
ENSG00000271121,3
ENSG00000271122,20
ENSG00000271361,15
ENSG00000271380,4
ENSG00000271503,6
ENSG00000271737,7
ENSG00000271755,10
ENSG00000271780,13
ENSG00000271858,12
ENSG00000271862,18
ENSG00000272031,5
ENSG00000272269,16
ENSG00000272316,17
ENSG00000272398,18
ENSG00000272419,7
ENSG00000272447,5
ENSG00000272449,14
ENSG00000272502,12
ENSG00000272512,18
ENSG00000272556,13
ENSG00000272631,17
ENSG00000272666,11
ENSG00000272668,5
ENSG00000272688,2
ENSG00000272690,2
ENSG00000272695,4
ENSG00000272711,3
ENSG00000272732,1
ENSG00000272734,13
ENSG00000272767,5
ENSG00000272769,10
ENSG00000272831,2
ENSG00000272841,20
ENSG00000272886,9
ENSG00000272894,18
ENSG00000272902,8
ENSG00000272975,11
ENSG00000273033,13
ENSG00000273062,7
ENSG00000273132,20
ENSG00000273142,6
ENSG00000273145,5
ENSG00000273230,14
ENSG00000273247,14
ENSG00000273301,15
ENSG00000273311,18
ENSG00000273329,12
ENSG00000273387,3
ENSG00000273398,17
ENSG00000273712,10
ENSG00000273760,18
ENSG00000273783,13
ENSG00000273802,14
ENSG00000273820,2
ENSG00000273983,4
ENSG00000274002,8
ENSG00000274070,4
ENSG00000274173,8
ENSG00000274265,3
ENSG00000274588,14
ENSG00000274615,2
ENSG00000274712,2
ENSG00000274750,8
ENSG00000274808,12
ENSG00000274979,4
ENSG00000275023,3
ENSG00000275066,8
ENSG00000275131,10
ENSG00000275183,3
ENSG00000275342,3
ENSG00000275437,4
ENSG00000275464,1
ENSG00000275713,4
ENSG00000275993,7
ENSG00000276043,16
ENSG00000276116,8
ENSG00000276291,5
ENSG00000276317,5
ENSG00000276529,18
ENSG00000276600,11
ENSG00000276672,18
ENSG00000276728,10
ENSG00000276900,3
ENSG00000277117,1
ENSG00000277142,15
ENSG00000277149,17
ENSG00000277159,15
ENSG00000277161,16
ENSG00000277196,6
ENSG00000277462,1
ENSG00000277496,12
ENSG00000277534,1
ENSG00000277938,4
ENSG00000277969,1
ENSG00000278233,17
ENSG00000278259,16
ENSG00000278291,20
ENSG00000278299,13
ENSG00000278384,5
ENSG00000278535,10
ENSG00000278558,13
ENSG00000278599,2
ENSG00000278600,2
ENSG00000278611,14
ENSG00000278619,20
ENSG00000278662,6
ENSG00000278768,5
ENSG00000278828,8
ENSG00000278869,2
ENSG00000278948,6
ENSG00000278952,8
ENSG00000279058,11
ENSG00000279088,14
ENSG00000279117,5
ENSG00000279170,8
ENSG00000279208,8
ENSG00000279329,8
ENSG00000279407,12
ENSG00000279529,2
ENSG00000279648,10
ENSG00000279673,1
ENSG00000279718,5
ENSG00000279721,16
ENSG00000279738,18
ENSG00000279759,12
ENSG00000279806,1
ENSG00000279912,4
ENSG00000280077,10
ENSG00000280099,5
ENSG00000280106,7
ENSG00000280128,5
ENSG00000280173,11
ENSG00000280206,18
ENSG00000280594,8
ENSG00000280670,4
ENSG00000280693,18
ENSG00000280739,4
ENSG00000281189,10
ENSG00000281207,1
ENSG00000281398,18
ENSG00000281404,8
ENSG00000281406,2
ENSG00000282458,9
ENSG00000283189,12
ENSG00000283294,18
ENSG00000283405,18
ENSG00000283440,11
ENSG00000283511,1
ENSG00000283515,13
ENSG00000283782,17
ENSG00000283828,19
ENSG00000284620,18
ENSG00000284691,5
ENSG00000284753,18
ENSG00000284879,20
ENSG00000284968,7
ENSG00000284976,15
ENSG00000285043,1
ENSG00000285294,8
ENSG00000285330,6
ENSG00000285407,4
ENSG00000285427,5
ENSG00000285517,1
ENSG00000285547,4
ENSG00000285554,18
ENSG00000285565,4
ENSG00000285572,15
ENSG00000285771,2
ENSG00000285816,7
ENSG00000285934,17
ENSG00000285982,16
ENSG00000286021,17
ENSG00000286033,5
ENSG00000286058,4
ENSG00000286134,11
ENSG00000286147,14
ENSG00000286155,14
ENSG00000286190,5
ENSG00000286220,4
ENSG00000286405,20
ENSG00000286406,17
ENSG00000286416,5
ENSG00000286529,4
ENSG00000286746,14
ENSG00000286785,6
ENSG00000286827,17
ENSG00000286895,16
ENSG00000286912,2
ENSG00000287064,4
ENSG00000287117,18
ENSG00000287151,3
ENSG00000287301,2
ENSG00000287312,18
ENSG00000287431,8
ENSG00000287562,19
ENSG00000287569,4
ENSG00000287725,14
ENSG00000287856,8
ENSG00000287860,4
ENSG00000287906,4
ENSG00000287933,17
ENSG00000287985,5
ENSG00000288040,18
ENSG00000288075,18
ENSG00000288187,4
ENSG00000288596,8
ENSG00000288684,20
