Gene,Cluster
ENSG00000186481,4
ENSG00000186522,2
ENSG00000186523,9
ENSG00000186564,19
ENSG00000186577,9
ENSG00000186591,13
ENSG00000186615,4
ENSG00000186625,6
ENSG00000186638,6
ENSG00000186654,19
ENSG00000186666,20
ENSG00000186687,6
ENSG00000186765,15
ENSG00000186767,13
ENSG00000186792,2
ENSG00000186806,13
ENSG00000186814,7
ENSG00000186815,16
ENSG00000186832,2
ENSG00000186834,19
ENSG00000186847,10
ENSG00000186854,17
ENSG00000186862,1
ENSG00000186871,6
ENSG00000186907,13
ENSG00000186951,13
ENSG00000186994,13
ENSG00000187017,13
ENSG00000187091,20
ENSG00000187094,10
ENSG00000187098,13
ENSG00000187109,6
ENSG00000187123,20
ENSG00000187210,2
ENSG00000187244,13
ENSG00000187266,20
ENSG00000187372,20
ENSG00000187474,3
ENSG00000187498,2
ENSG00000187535,13
ENSG00000187608,13
ENSG00000187624,7
ENSG00000187634,13
ENSG00000187650,13
ENSG00000187678,4
ENSG00000187699,4
ENSG00000187720,17
ENSG00000187735,15
ENSG00000187741,10
ENSG00000187790,18
ENSG00000187796,16
ENSG00000187808,7
ENSG00000187837,5
ENSG00000187840,15
ENSG00000187866,18
ENSG00000187867,20
ENSG00000187908,13
ENSG00000187951,6
ENSG00000187994,7
ENSG00000188001,10
ENSG00000188004,7
ENSG00000188033,20
ENSG00000188042,3
ENSG00000188130,11
ENSG00000188157,13
ENSG00000188158,3
ENSG00000188162,15
ENSG00000188176,5
ENSG00000188177,13
ENSG00000188185,13
ENSG00000188211,10
ENSG00000188215,16
ENSG00000188257,13
ENSG00000188277,17
ENSG00000188293,10
ENSG00000188312,6
ENSG00000188313,2
ENSG00000188322,7
ENSG00000188342,17
ENSG00000188368,10
ENSG00000188404,15
ENSG00000188483,5
ENSG00000188501,15
ENSG00000188522,4
ENSG00000188529,17
ENSG00000188599,15
ENSG00000188603,11
ENSG00000188610,6
ENSG00000188660,13
ENSG00000188707,12
ENSG00000188735,3
ENSG00000188747,15
ENSG00000188761,11
ENSG00000188766,13
ENSG00000188784,7
ENSG00000188786,6
ENSG00000188807,17
ENSG00000188833,13
ENSG00000188846,6
ENSG00000188868,19
ENSG00000188910,4
ENSG00000188976,10
ENSG00000188993,11
ENSG00000188997,20
ENSG00000189007,3
ENSG00000189014,11
ENSG00000189046,17
ENSG00000189057,10
ENSG00000189058,13
ENSG00000189060,11
ENSG00000189120,12
ENSG00000189149,3
ENSG00000189157,11
ENSG00000189159,6
ENSG00000189195,13
ENSG00000189221,17
ENSG00000189223,11
ENSG00000189283,9
ENSG00000189298,4
ENSG00000189308,10
ENSG00000189325,13
ENSG00000189337,3
ENSG00000189362,3
ENSG00000189366,20
ENSG00000189403,6
ENSG00000189409,7
ENSG00000189410,4
ENSG00000196081,10
ENSG00000196116,13
ENSG00000196123,7
ENSG00000196136,2
ENSG00000196139,7
ENSG00000196152,19
ENSG00000196154,7
ENSG00000196177,11
ENSG00000196182,13
ENSG00000196196,1
ENSG00000196220,20
ENSG00000196233,17
ENSG00000196290,6
ENSG00000196305,15
ENSG00000196337,13
ENSG00000196365,2
ENSG00000196369,13
ENSG00000196371,9
ENSG00000196388,16
ENSG00000196408,19
ENSG00000196437,12
ENSG00000196449,17
ENSG00000196456,19
ENSG00000196466,9
ENSG00000196476,7
ENSG00000196482,20
ENSG00000196497,10
ENSG00000196502,20
ENSG00000196507,20
ENSG00000196510,6
ENSG00000196511,7
ENSG00000196535,7
ENSG00000196544,20
ENSG00000196549,11
ENSG00000196550,6
ENSG00000196557,5
ENSG00000196584,10
ENSG00000196597,18
ENSG00000196604,10
ENSG00000196605,7
ENSG00000196611,17
ENSG00000196628,13
ENSG00000196636,6
ENSG00000196639,4
ENSG00000196656,6
ENSG00000196659,7
ENSG00000196678,4
ENSG00000196684,13
ENSG00000196689,20
ENSG00000196739,16
ENSG00000196743,7
ENSG00000196754,10
ENSG00000196756,17
ENSG00000196776,15
ENSG00000196781,19
ENSG00000196782,9
ENSG00000196787,5
ENSG00000196793,3
ENSG00000196862,11
ENSG00000196950,9
ENSG00000197043,14
ENSG00000197044,18
ENSG00000197054,20
ENSG00000197063,9
ENSG00000197093,7
ENSG00000197110,15
ENSG00000197119,7
ENSG00000197140,6
ENSG00000197147,17
ENSG00000197165,15
ENSG00000197180,7
ENSG00000197181,20
ENSG00000197183,20
ENSG00000197217,13
ENSG00000197256,20
ENSG00000197261,7
ENSG00000197273,16
ENSG00000197275,10
ENSG00000197279,6
ENSG00000197283,7
ENSG00000197296,19
ENSG00000197299,10
ENSG00000197321,3
ENSG00000197332,17
ENSG00000197353,15
ENSG00000197355,19
ENSG00000197375,19
ENSG00000197380,20
ENSG00000197385,4
ENSG00000197415,2
ENSG00000197429,11
ENSG00000197442,3
ENSG00000197444,13
ENSG00000197448,13
ENSG00000197451,10
ENSG00000197457,2
ENSG00000197467,17
ENSG00000197472,10
ENSG00000197479,13
ENSG00000197496,15
ENSG00000197498,17
ENSG00000197506,17
ENSG00000197535,10
ENSG00000197536,8
ENSG00000197557,20
ENSG00000197558,15
ENSG00000197568,20
ENSG00000197622,18
ENSG00000197632,17
ENSG00000197647,20
ENSG00000197712,13
ENSG00000197747,13
ENSG00000197757,19
ENSG00000197771,17
ENSG00000197774,16
ENSG00000197785,10
ENSG00000197857,20
ENSG00000197859,5
ENSG00000197860,13
ENSG00000197892,16
ENSG00000197903,5
ENSG00000197905,17
ENSG00000197958,6
ENSG00000197959,17
ENSG00000197961,4
ENSG00000197971,16
ENSG00000197978,7
ENSG00000197989,17
ENSG00000198000,10
ENSG00000198042,3
ENSG00000198055,10
ENSG00000198056,10
ENSG00000198064,8
ENSG00000198075,5
ENSG00000198113,9
ENSG00000198125,13
ENSG00000198133,20
ENSG00000198142,3
ENSG00000198146,2
ENSG00000198176,10
ENSG00000198189,17
ENSG00000198221,13
ENSG00000198246,20
ENSG00000198286,2
ENSG00000198298,3
ENSG00000198301,10
ENSG00000198324,20
ENSG00000198369,9
ENSG00000198380,13
ENSG00000198393,17
ENSG00000198406,6
ENSG00000198417,11
ENSG00000198420,8
ENSG00000198431,10
ENSG00000198478,20
ENSG00000198483,11
ENSG00000198496,13
ENSG00000198498,10
ENSG00000198513,20
ENSG00000198515,8
ENSG00000198517,9
ENSG00000198535,6
ENSG00000198554,10
ENSG00000198569,16
ENSG00000198624,19
ENSG00000198626,6
ENSG00000198680,10
ENSG00000198707,1
ENSG00000198715,20
ENSG00000198719,20
ENSG00000198720,4
ENSG00000198758,9
ENSG00000198768,17
ENSG00000198780,15
ENSG00000198796,13
ENSG00000198805,10
ENSG00000198814,10
ENSG00000198825,9
ENSG00000198826,6
ENSG00000198832,13
ENSG00000198835,3
ENSG00000198860,15
ENSG00000198873,17
ENSG00000198901,6
ENSG00000198908,5
ENSG00000198910,17
ENSG00000198911,13
ENSG00000198919,11
ENSG00000198924,10
ENSG00000198929,9
ENSG00000198945,3
ENSG00000198947,4
ENSG00000198948,20
ENSG00000198959,13
ENSG00000198961,7
ENSG00000203499,4
ENSG00000203546,20
ENSG00000203697,17
ENSG00000203705,2
ENSG00000203706,17
ENSG00000203709,16
ENSG00000203727,3
ENSG00000203760,6
ENSG00000203778,1
ENSG00000203780,13
ENSG00000203783,17
ENSG00000203857,13
ENSG00000203865,8
ENSG00000203875,14
ENSG00000204052,16
ENSG00000204054,13
ENSG00000204060,20
ENSG00000204072,1
ENSG00000204099,13
ENSG00000204128,2
ENSG00000204149,14
ENSG00000204174,13
ENSG00000204175,20
ENSG00000204217,9
ENSG00000204257,13
ENSG00000204261,20
ENSG00000204264,13
ENSG00000204272,15
ENSG00000204301,17
ENSG00000204308,11
ENSG00000204310,7
ENSG00000204315,6
ENSG00000204323,19
ENSG00000204334,15
ENSG00000204362,4
ENSG00000204371,11
ENSG00000204385,15
ENSG00000204386,20
ENSG00000204387,2
ENSG00000204388,5
ENSG00000204390,10
ENSG00000204394,6
ENSG00000204396,7
ENSG00000204397,15
ENSG00000204420,11
ENSG00000204421,20
ENSG00000204472,7
ENSG00000204498,15
ENSG00000204519,17
ENSG00000204525,13
ENSG00000204528,18
ENSG00000204531,19
ENSG00000204542,6
ENSG00000204556,6
ENSG00000204564,10
ENSG00000204576,16
ENSG00000204588,9
ENSG00000204592,13
ENSG00000204599,14
ENSG00000204610,1
ENSG00000204618,7
ENSG00000204622,15
ENSG00000204628,6
ENSG00000204642,15
ENSG00000204682,13
ENSG00000204713,16
ENSG00000204779,10
ENSG00000204789,7
ENSG00000204839,11
ENSG00000204856,10
ENSG00000204869,3
ENSG00000204899,10
ENSG00000204922,10
ENSG00000204923,20
ENSG00000204936,13
ENSG00000204941,13
ENSG00000204947,13
ENSG00000204954,14
ENSG00000204959,16
ENSG00000204983,15
ENSG00000204991,7
ENSG00000205076,17
ENSG00000205116,7
ENSG00000205208,10
ENSG00000205213,5
ENSG00000205220,13
ENSG00000205325,3
ENSG00000205336,15
ENSG00000205339,10
ENSG00000205413,7
ENSG00000205436,13
ENSG00000205485,18
ENSG00000205544,11
ENSG00000205559,8
ENSG00000205593,13
ENSG00000205683,5
ENSG00000205746,2
ENSG00000205754,4
ENSG00000205763,3
ENSG00000205913,15
ENSG00000205937,17
ENSG00000205978,11
ENSG00000206077,7
ENSG00000206140,1
ENSG00000206337,19
ENSG00000206344,5
ENSG00000206417,5
ENSG00000206418,10
ENSG00000206562,7
ENSG00000206567,7
ENSG00000211445,7
ENSG00000211459,13
ENSG00000212123,17
ENSG00000212127,3
ENSG00000212232,6
ENSG00000212643,18
ENSG00000212694,5
ENSG00000212724,17
ENSG00000212901,1
ENSG00000213030,18
ENSG00000213057,12
ENSG00000213062,19
ENSG00000213089,10
ENSG00000213100,3
ENSG00000213145,7
ENSG00000213160,3
ENSG00000213185,15
ENSG00000213186,6
ENSG00000213189,2
ENSG00000213190,4
ENSG00000213213,13
ENSG00000213214,9
ENSG00000213221,10
ENSG00000213316,7
ENSG00000213339,10
ENSG00000213341,10
ENSG00000213347,6
ENSG00000213366,15
ENSG00000213390,6
ENSG00000213397,10
ENSG00000213412,12
ENSG00000213445,13
ENSG00000213468,4
ENSG00000213551,10
ENSG00000213626,3
ENSG00000213654,3
ENSG00000213694,6
ENSG00000213742,18
ENSG00000213853,20
ENSG00000213886,15
ENSG00000213888,11
ENSG00000213889,7
ENSG00000213918,7
ENSG00000213928,13
ENSG00000213930,7
ENSG00000213937,11
ENSG00000213949,6
ENSG00000213977,20
ENSG00000213999,13
ENSG00000214013,7
ENSG00000214021,13
ENSG00000214050,11
ENSG00000214106,20
ENSG00000214145,20
ENSG00000214193,20
ENSG00000214249,1
ENSG00000214263,6
ENSG00000214274,7
ENSG00000214290,13
ENSG00000214309,10
ENSG00000214367,10
ENSG00000214413,4
ENSG00000214447,7
ENSG00000214455,2
ENSG00000214595,7
ENSG00000214654,8
ENSG00000214706,10
ENSG00000214708,20
ENSG00000214756,6
ENSG00000214765,12
ENSG00000214796,12
ENSG00000214826,10
ENSG00000214860,7
ENSG00000214900,11
ENSG00000214922,11
ENSG00000214967,2
ENSG00000214970,17
ENSG00000215012,16
ENSG00000215018,9
ENSG00000215067,5
ENSG00000215126,9
ENSG00000215154,3
ENSG00000215190,14
ENSG00000215246,16
ENSG00000215271,20
ENSG00000215375,15
ENSG00000215417,3
ENSG00000215440,13
ENSG00000215769,13
ENSG00000215784,6
ENSG00000215788,7
ENSG00000215910,13
ENSG00000216490,20
ENSG00000216775,5
ENSG00000217060,14
ENSG00000217555,10
ENSG00000217801,7
ENSG00000217930,17
ENSG00000218336,15
ENSG00000218416,1
ENSG00000218510,3
ENSG00000219200,11
ENSG00000219626,13
ENSG00000219665,6
ENSG00000219891,5
ENSG00000220323,5
ENSG00000221817,20
ENSG00000221826,13
ENSG00000221829,10
ENSG00000221869,15
ENSG00000221878,20
ENSG00000221886,18
ENSG00000221926,9
ENSG00000221963,13
ENSG00000222009,4
ENSG00000222033,7
ENSG00000222041,17
ENSG00000223459,15
ENSG00000223478,5
ENSG00000223572,13
ENSG00000223685,16
ENSG00000223760,11
ENSG00000223768,13
ENSG00000223804,3
ENSG00000223823,11
ENSG00000223891,11
ENSG00000223959,10
ENSG00000224032,3
ENSG00000224126,10
ENSG00000224152,6
ENSG00000224186,20
ENSG00000224259,20
ENSG00000224271,2
ENSG00000224294,6
ENSG00000224417,4
ENSG00000224418,6
ENSG00000224511,2
ENSG00000224531,14
ENSG00000224559,11
ENSG00000224596,15
ENSG00000224689,20
ENSG00000224769,7
ENSG00000224790,3
ENSG00000224861,10
ENSG00000224877,10
ENSG00000224897,13
ENSG00000224914,19
ENSG00000224945,3
ENSG00000225138,20
ENSG00000225177,15
ENSG00000225321,10
ENSG00000225377,7
ENSG00000225431,13
ENSG00000225489,7
ENSG00000225526,11
ENSG00000225556,4
ENSG00000225648,17
ENSG00000225697,20
ENSG00000225746,12
ENSG00000225828,20
ENSG00000225855,15
ENSG00000225868,19
ENSG00000225921,10
ENSG00000225932,16
ENSG00000225950,13
ENSG00000225969,13
ENSG00000226067,4
ENSG00000226137,7
ENSG00000226200,20
ENSG00000226287,4
ENSG00000226312,17
ENSG00000226328,13
ENSG00000226332,19
ENSG00000226377,4
ENSG00000226416,13
ENSG00000226419,2
ENSG00000226436,18
ENSG00000226453,14
ENSG00000226620,14
ENSG00000226688,17
ENSG00000226824,2
ENSG00000226964,19
ENSG00000227039,4
ENSG00000227080,7
ENSG00000227081,6
ENSG00000227199,2
ENSG00000227258,17
ENSG00000227268,18
ENSG00000227354,12
ENSG00000227376,14
ENSG00000227398,10
ENSG00000227540,17
ENSG00000227640,17
ENSG00000227827,2
ENSG00000227877,20
ENSG00000227896,6
ENSG00000227946,11
ENSG00000228175,5
ENSG00000228305,6
ENSG00000228314,13
ENSG00000228463,19
ENSG00000228506,5
ENSG00000228570,8
ENSG00000228649,10
ENSG00000228705,9
ENSG00000228824,14
ENSG00000228903,7
ENSG00000228917,19
ENSG00000229056,15
ENSG00000229167,4
ENSG00000229320,4
ENSG00000229619,3
ENSG00000229644,9
ENSG00000229666,9
ENSG00000229676,10
ENSG00000229719,11
ENSG00000229950,15
ENSG00000229953,2
ENSG00000229980,11
ENSG00000230074,8
ENSG00000230082,6
ENSG00000230124,10
ENSG00000230316,16
ENSG00000230359,2
ENSG00000230445,20
ENSG00000230450,6
ENSG00000230479,10
ENSG00000230529,20
ENSG00000230533,1
ENSG00000230650,2
ENSG00000230699,15
ENSG00000230797,6
ENSG00000230937,16
ENSG00000231066,10
ENSG00000231074,9
ENSG00000231083,15
ENSG00000231187,11
ENSG00000231365,18
ENSG00000231500,10
ENSG00000231607,6
ENSG00000231806,7
ENSG00000231889,10
ENSG00000231924,13
ENSG00000231925,13
ENSG00000232070,11
ENSG00000232133,4
ENSG00000232237,11
ENSG00000232442,17
ENSG00000232445,17
ENSG00000232453,7
ENSG00000232586,17
ENSG00000232628,20
ENSG00000232774,2
ENSG00000232859,13
ENSG00000232931,3
ENSG00000232938,11
ENSG00000232956,3
ENSG00000232995,6
ENSG00000233006,19
ENSG00000233017,11
ENSG00000233024,9
ENSG00000233030,19
ENSG00000233041,15
ENSG00000233056,3
ENSG00000233175,7
ENSG00000233183,14
ENSG00000233184,15
ENSG00000233198,13
ENSG00000233232,13
ENSG00000233369,20
ENSG00000233380,12
ENSG00000233396,19
ENSG00000233559,17
ENSG00000233589,6
ENSG00000233622,20
ENSG00000233654,10
ENSG00000233695,11
ENSG00000233757,15
ENSG00000233818,10
ENSG00000233828,14
ENSG00000233930,13
ENSG00000234031,6
ENSG00000234129,10
ENSG00000234171,17
ENSG00000234350,7
ENSG00000234373,12
ENSG00000234494,3
ENSG00000234664,6
ENSG00000234678,20
ENSG00000234690,13
ENSG00000234694,1
ENSG00000234719,14
ENSG00000234741,2
ENSG00000234745,15
ENSG00000234805,3
ENSG00000234807,17
ENSG00000234840,13
ENSG00000234906,4
ENSG00000234912,17
ENSG00000234996,12
ENSG00000235092,2
ENSG00000235098,5
ENSG00000235105,20
ENSG00000235109,20
ENSG00000235174,6
ENSG00000235257,4
ENSG00000235280,9
ENSG00000235374,7
ENSG00000235381,9
ENSG00000235453,19
ENSG00000235501,20
ENSG00000235513,12
ENSG00000235559,10
ENSG00000235560,6
ENSG00000235590,6
ENSG00000235621,13
ENSG00000235750,9
ENSG00000235831,9
ENSG00000235847,6
ENSG00000235852,17
ENSG00000235863,13
ENSG00000236008,13
ENSG00000236017,15
ENSG00000236088,18
ENSG00000236104,7
ENSG00000236255,4
ENSG00000236263,6
ENSG00000236384,20
ENSG00000236432,12
ENSG00000236493,16
ENSG00000236618,6
ENSG00000236778,7
ENSG00000236790,15
ENSG00000236824,6
ENSG00000236852,17
ENSG00000236914,3
ENSG00000237036,7
ENSG00000237037,7
ENSG00000237149,13
ENSG00000237190,6
ENSG00000237289,13
ENSG00000237330,6
ENSG00000237356,18
ENSG00000237399,17
ENSG00000237550,6
ENSG00000237638,17
ENSG00000237649,6
ENSG00000237807,13
ENSG00000237883,6
ENSG00000237886,7
ENSG00000237943,4
ENSG00000237945,7
ENSG00000237975,7
ENSG00000237984,6
ENSG00000238045,13
ENSG00000239213,19
ENSG00000239282,13
ENSG00000239467,13
ENSG00000239521,20
ENSG00000239569,5
ENSG00000239672,6
ENSG00000239713,7
ENSG00000239779,7
ENSG00000239789,10
ENSG00000239887,9
ENSG00000239900,17
ENSG00000240065,13
ENSG00000240194,20
ENSG00000240230,2
ENSG00000240253,6
ENSG00000240303,13
ENSG00000240342,6
ENSG00000240356,4
ENSG00000240370,19
ENSG00000240476,17
ENSG00000240583,5
ENSG00000240809,10
ENSG00000240891,19
ENSG00000241014,16
ENSG00000241058,1
ENSG00000241104,7
ENSG00000241106,13
ENSG00000241322,3
ENSG00000241343,6
ENSG00000241360,17
ENSG00000241399,11
ENSG00000241489,15
ENSG00000241494,6
ENSG00000241549,14
ENSG00000241769,15
ENSG00000241852,16
ENSG00000241945,17
ENSG00000242067,14
ENSG00000242082,7
ENSG00000242110,20
ENSG00000242114,6
ENSG00000242125,10
ENSG00000242193,13
ENSG00000242221,13
ENSG00000242590,16
ENSG00000242612,8
ENSG00000243130,13
ENSG00000243137,7
ENSG00000243156,3
ENSG00000243335,1
ENSG00000243364,19
ENSG00000243406,14
ENSG00000243479,1
ENSG00000243566,13
ENSG00000243646,11
ENSG00000243649,15
ENSG00000243660,12
ENSG00000243696,13
ENSG00000243742,5
ENSG00000243749,13
ENSG00000243896,2
ENSG00000244026,2
ENSG00000244094,17
ENSG00000244165,17
ENSG00000244187,7
ENSG00000244198,16
ENSG00000244257,2
ENSG00000244405,3
ENSG00000244486,13
ENSG00000244558,13
ENSG00000244694,18
ENSG00000244722,10
ENSG00000244879,18
ENSG00000245060,20
ENSG00000245213,11
ENSG00000245248,10
ENSG00000245317,1
ENSG00000245552,12
ENSG00000245571,7
ENSG00000245614,10
ENSG00000245648,13
ENSG00000245694,20
ENSG00000245719,20
ENSG00000245750,13
ENSG00000245848,6
ENSG00000245849,7
ENSG00000245910,10
ENSG00000246089,6
ENSG00000246263,11
ENSG00000246465,17
ENSG00000246582,9
ENSG00000246985,13
ENSG00000247092,17
ENSG00000247095,13
ENSG00000247271,11
ENSG00000247400,11
ENSG00000247498,11
ENSG00000247572,19
ENSG00000247626,17
ENSG00000247735,11
ENSG00000247934,14
ENSG00000248124,9
ENSG00000248275,6
ENSG00000248323,3
ENSG00000248405,11
ENSG00000248540,4
ENSG00000248583,11
ENSG00000248593,11
ENSG00000248673,16
ENSG00000248712,13
ENSG00000248866,15
ENSG00000248905,7
ENSG00000248919,15
ENSG00000249007,11
ENSG00000249042,11
ENSG00000249306,4
ENSG00000249307,6
ENSG00000249353,10
ENSG00000249565,10
ENSG00000249673,9
ENSG00000249685,3
ENSG00000249699,3
ENSG00000249859,3
ENSG00000249898,10
ENSG00000250016,14
ENSG00000250151,16
ENSG00000250251,2
ENSG00000250264,9
ENSG00000250317,3
ENSG00000250318,13
ENSG00000250337,5
ENSG00000250420,6
ENSG00000250509,9
ENSG00000250539,5
ENSG00000250644,15
ENSG00000250722,13
ENSG00000250742,7
ENSG00000250786,11
ENSG00000250899,10
ENSG00000251022,15
ENSG00000251095,5
ENSG00000251136,8
ENSG00000251138,2
ENSG00000251169,16
ENSG00000251192,13
ENSG00000251247,11
ENSG00000251364,13
ENSG00000251485,3
ENSG00000251537,3
ENSG00000251615,15
ENSG00000251637,1
ENSG00000251669,2
ENSG00000252690,17
ENSG00000253103,5
ENSG00000253161,7
ENSG00000253227,10
ENSG00000253251,10
ENSG00000253313,11
ENSG00000253361,15
ENSG00000253368,3
ENSG00000253414,7
ENSG00000253485,1
ENSG00000253552,9
ENSG00000253669,7
ENSG00000253671,20
ENSG00000253729,10
ENSG00000253731,13
ENSG00000253846,8
ENSG00000253910,15
ENSG00000253958,16
ENSG00000253982,15
ENSG00000254027,16
ENSG00000254044,19
ENSG00000254093,10
ENSG00000254122,15
ENSG00000254153,11
ENSG00000254166,3
ENSG00000254221,20
ENSG00000254231,3
ENSG00000254402,15
ENSG00000254416,14
ENSG00000254531,16
ENSG00000255135,6
ENSG00000255152,14
ENSG00000255153,5
ENSG00000255182,8
ENSG00000255185,5
ENSG00000255284,19
ENSG00000255468,13
ENSG00000255474,17
ENSG00000255624,5
ENSG00000255717,17
ENSG00000255769,1
ENSG00000255774,4
ENSG00000255856,19
ENSG00000255857,6
ENSG00000255872,9
ENSG00000255874,5
ENSG00000256043,13
ENSG00000256073,11
ENSG00000256101,1
ENSG00000256223,12
ENSG00000256235,4
ENSG00000256269,10
ENSG00000256377,6
ENSG00000256417,15
ENSG00000256433,9
ENSG00000256542,11
ENSG00000256552,12
ENSG00000256576,7
ENSG00000256594,4
ENSG00000256612,15
ENSG00000256628,1
ENSG00000256663,10
ENSG00000256664,12
ENSG00000256806,7
ENSG00000256943,11
ENSG00000256977,5
ENSG00000257038,15
ENSG00000257046,12
ENSG00000257084,20
ENSG00000257086,16
ENSG00000257135,15
ENSG00000257283,13
ENSG00000257354,14
ENSG00000257512,17
ENSG00000257556,13
ENSG00000257588,4
ENSG00000257594,4
ENSG00000257702,20
ENSG00000258311,19
ENSG00000258417,12
ENSG00000258429,17
ENSG00000258474,10
ENSG00000258498,3
ENSG00000258659,7
ENSG00000258708,14
ENSG00000258727,16
ENSG00000258768,7
ENSG00000258818,13
ENSG00000259120,20
ENSG00000259132,11
ENSG00000259256,9
ENSG00000259345,18
ENSG00000259429,15
ENSG00000259479,13
ENSG00000259583,16
ENSG00000259605,7
ENSG00000259623,10
ENSG00000259699,12
ENSG00000259726,1
ENSG00000259768,1
ENSG00000259781,6
ENSG00000259867,3
ENSG00000259904,11
ENSG00000259952,17
ENSG00000259959,17
ENSG00000259994,18
ENSG00000260000,18
ENSG00000260007,14
ENSG00000260025,7
ENSG00000260027,9
ENSG00000260193,5
ENSG00000260219,20
ENSG00000260231,2
ENSG00000260267,16
ENSG00000260274,12
ENSG00000260328,3
ENSG00000260428,13
ENSG00000260442,6
ENSG00000260537,10
ENSG00000260604,16
ENSG00000260630,13
ENSG00000260704,11
ENSG00000260793,15
ENSG00000260805,5
ENSG00000260877,3
ENSG00000260899,8
ENSG00000260916,15
ENSG00000260953,15
ENSG00000261052,20
ENSG00000261061,17
ENSG00000261068,5
ENSG00000261087,1
ENSG00000261104,5
ENSG00000261114,20
ENSG00000261189,2
ENSG00000261236,10
ENSG00000261308,11
ENSG00000261373,17
ENSG00000261437,5
ENSG00000261490,17
ENSG00000261572,6
ENSG00000261578,6
ENSG00000261587,7
ENSG00000261613,8
ENSG00000261716,5
ENSG00000261771,1
ENSG00000261780,6
ENSG00000261793,10
ENSG00000261824,15
ENSG00000261863,19
ENSG00000261884,14
ENSG00000261888,15
ENSG00000261971,13
ENSG00000262001,3
ENSG00000262152,13
ENSG00000262209,15
ENSG00000262352,13
ENSG00000262468,11
ENSG00000262619,9
ENSG00000262712,10
ENSG00000262772,13
ENSG00000262814,10
ENSG00000262877,20
ENSG00000263001,11
ENSG00000263235,10
ENSG00000263272,10
ENSG00000263335,20
ENSG00000263465,10
ENSG00000263513,6
ENSG00000263528,7
ENSG00000263551,11
ENSG00000263563,11
ENSG00000263620,18
ENSG00000263639,13
ENSG00000264230,8
ENSG00000264343,15
ENSG00000264424,17
ENSG00000264717,13
ENSG00000265096,19
ENSG00000265190,20
ENSG00000265246,19
ENSG00000265666,9
ENSG00000265688,9
ENSG00000265690,15
ENSG00000265763,5
ENSG00000265787,15
ENSG00000265794,6
ENSG00000265817,3
ENSG00000265972,15
ENSG00000266010,11
ENSG00000266028,7
ENSG00000266074,11
ENSG00000266088,17
ENSG00000266094,12
ENSG00000266173,20
ENSG00000266338,9
ENSG00000266401,4
ENSG00000266680,8
ENSG00000266707,6
ENSG00000266801,6
ENSG00000266916,6
ENSG00000266921,13
ENSG00000266967,6
ENSG00000266976,19
ENSG00000267100,6
ENSG00000267107,5
ENSG00000267169,18
ENSG00000267198,4
ENSG00000267228,6
ENSG00000267248,1
ENSG00000267249,10
ENSG00000267259,7
ENSG00000267260,3
ENSG00000267278,7
ENSG00000267309,19
ENSG00000267321,6
ENSG00000267374,17
ENSG00000267432,9
ENSG00000267496,15
ENSG00000267520,12
ENSG00000267534,16
ENSG00000267681,15
ENSG00000267795,15
ENSG00000267796,19
ENSG00000267858,7
ENSG00000267892,3
ENSG00000267924,11
ENSG00000268006,20
ENSG00000268350,8
ENSG00000268460,4
ENSG00000268510,7
ENSG00000268516,19
ENSG00000268621,11
ENSG00000268658,11
ENSG00000268812,17
ENSG00000268942,6
ENSG00000269113,9
ENSG00000269313,11
ENSG00000269343,10
ENSG00000269352,17
ENSG00000269386,20
ENSG00000269439,17
ENSG00000269473,14
ENSG00000269564,7
ENSG00000269711,19
ENSG00000269713,9
ENSG00000269821,19
ENSG00000269837,19
ENSG00000269893,3
ENSG00000269906,3
ENSG00000269937,2
ENSG00000269958,10
ENSG00000269959,11
ENSG00000269983,10
ENSG00000270049,11
ENSG00000270069,4
ENSG00000270149,15
ENSG00000270157,15
ENSG00000270164,6
ENSG00000270231,9
ENSG00000270344,4
ENSG00000270362,19
ENSG00000270504,15
ENSG00000270562,5
ENSG00000270580,15
ENSG00000270605,20
ENSG00000270641,13
ENSG00000270647,10
ENSG00000270820,5
ENSG00000270872,13
ENSG00000270933,11
ENSG00000270959,13
ENSG00000270977,5
ENSG00000271121,3
ENSG00000271201,20
ENSG00000271303,10
ENSG00000271361,4
ENSG00000271380,1
ENSG00000271503,8
ENSG00000271646,16
ENSG00000271737,11
ENSG00000271755,19
ENSG00000271780,1
ENSG00000271781,4
ENSG00000271853,11
ENSG00000271858,13
ENSG00000271936,10
ENSG00000272031,7
ENSG00000272046,9
ENSG00000272079,7
ENSG00000272141,20
ENSG00000272189,17
ENSG00000272221,19
ENSG00000272398,3
ENSG00000272405,9
ENSG00000272419,16
ENSG00000272449,5
ENSG00000272462,9
ENSG00000272502,13
ENSG00000272512,10
ENSG00000272556,8
ENSG00000272636,15
ENSG00000272666,2
ENSG00000272668,13
ENSG00000272674,13
ENSG00000272686,4
ENSG00000272688,11
ENSG00000272695,11
ENSG00000272711,9
ENSG00000272732,4
ENSG00000272734,8
ENSG00000272767,11
ENSG00000272831,20
ENSG00000272848,16
ENSG00000272886,4
ENSG00000272894,10
ENSG00000272902,11
ENSG00000272941,2
ENSG00000272975,17
ENSG00000273032,14
ENSG00000273033,20
ENSG00000273062,8
ENSG00000273066,19
ENSG00000273145,7
ENSG00000273186,15
ENSG00000273247,10
ENSG00000273301,17
ENSG00000273382,8
ENSG00000273486,5
ENSG00000273541,6
ENSG00000273568,10
ENSG00000273706,5
