"gene_name","logFC_5Z_1h","logFC_PI_1h","logFC_PD_1h","logFC_PIPD_1h","logFC_PI5Z_1h","logFC_5Z_2h","logFC_PI_2h","logFC_PD_2h","logFC_PIPD_2h","logFC_PI5Z_2h","logFC_5Z_4h","logFC_PI_4h","logFC_PD_4h","logFC_PIPD_4h","logFC_PI5Z_4h","logFC_5Z_8h","logFC_PI_8h","logFC_PD_8h","logFC_PIPD_8h","logFC_PI5Z_8h","logFC_5Z_24h","logFC_PI_24h","logFC_PD_24h","logFC_PIPD_24h","logFC_PI5Z_24h","adj.P.Val_5Z_1h","adj.P.Val_PI_1h","adj.P.Val_PD_1h","adj.P.Val_PIPD_1h","adj.P.Val_PI5Z_1h","adj.P.Val_5Z_2h","adj.P.Val_PI_2h","adj.P.Val_PD_2h","adj.P.Val_PIPD_2h","adj.P.Val_PI5Z_2h","adj.P.Val_5Z_4h","adj.P.Val_PI_4h","adj.P.Val_PD_4h","adj.P.Val_PIPD_4h","adj.P.Val_PI5Z_4h","adj.P.Val_5Z_8h","adj.P.Val_PI_8h","adj.P.Val_PD_8h","adj.P.Val_PIPD_8h","adj.P.Val_PI5Z_8h","adj.P.Val_5Z_24h","adj.P.Val_PI_24h","adj.P.Val_PD_24h","adj.P.Val_PIPD_24h","adj.P.Val_PI5Z_24h"
"CSRNP1",NA,NA,NA,NA,-1.21270301221974,NA,NA,NA,NA,-1.53245529326294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7478458359306e-09,NA,NA,NA,NA,1.13918010652921e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHLDA2",NA,NA,NA,NA,-1.0984769586054,NA,NA,NA,-1.57370009106285,-1.8651961992462,NA,NA,NA,-1.64431850396393,-2.11121160712316,NA,NA,NA,-1.25733343855037,-1.66432914936323,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45302149559853e-08,NA,NA,NA,1.07236714913966e-13,5.60168192636093e-14,NA,NA,NA,8.75256402896668e-15,2.25325894547848e-16,NA,NA,NA,5.94185921758693e-12,1.56265881713984e-14,NA,NA,NA,NA,NA
"SOCS3",NA,NA,NA,NA,-1.20329335334324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23950671614941,1.53863773997327,2.2550941962794,1.55538712356208,NA,NA,NA,NA,2.83171736837883e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43019702982541e-09,9.27688906274241e-13,8.91927691972434e-20,4.59954834641079e-12
"MIR23AHG",NA,NA,NA,NA,-1.08322378734525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00177802954931506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHOB",NA,NA,NA,NA,NA,-1.62390484689819,NA,NA,NA,-1.99466644158591,-1.7224444877297,NA,NA,NA,-1.82247152404368,-1.33170131896686,NA,NA,NA,-1.06271803348709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99768465837154e-19,NA,NA,NA,1.58186270496713e-21,2.23658537735676e-21,NA,NA,NA,7.74593273592689e-22,8.35072423267575e-17,NA,NA,NA,3.45307578328736e-14,NA,NA,NA,NA,NA
"BHLHE40",NA,NA,NA,NA,NA,-2.38042659702304,NA,-1.26516644949093,-1.26777678430425,-2.38829219250525,-2.31549793640426,NA,-1.07817577796686,NA,-2.34807972214905,-1.24763976983744,NA,NA,NA,-1.51836840626503,NA,NA,-1.05931806316129,NA,NA,NA,NA,NA,NA,NA,5.95224768034733e-18,NA,1.22535670148356e-09,2.00158802961491e-10,7.79142286987446e-17,2.46624236109275e-19,NA,3.60967564993519e-09,NA,2.08386755072098e-18,4.30424980440513e-11,NA,NA,NA,2.03083447425572e-14,NA,NA,2.62273296780057e-10,NA,NA
"EPHA2",NA,NA,NA,NA,NA,-1.5739183645458,NA,-1.80677402564138,-2.35161824557012,-2.07472369129872,-2.66956204487438,NA,-2.08045048745397,-1.69379889816258,-2.76986985789943,-1.47962315901878,NA,-1.6544478048436,-1.27797589488141,-1.47945979954748,NA,NA,-1.12928750924682,-1.35306529597024,NA,NA,NA,NA,NA,NA,1.03632747398774e-13,NA,1.15952638469993e-15,2.49162425118989e-21,1.11519405002942e-18,2.81987836301931e-24,NA,9.07559121257033e-20,1.17839034107006e-16,2.41615657050066e-24,7.77046772717761e-14,NA,1.53075848506366e-15,1.41134439909183e-12,1.1146065256602e-14,NA,NA,6.50956707158173e-11,1.09158211009037e-13,NA
"FOSL1",NA,NA,NA,NA,NA,-1.49857720818042,NA,-1.80111518402917,-2.30004037485359,-2.08305844564334,-2.79415110958518,NA,-2.46816387986483,-3.06593892628307,-3.53837123066188,-2.14672863091421,NA,-2.40729556149351,-2.69173401560402,-2.59899659297842,NA,NA,-2.92949821484515,-2.79946210347332,NA,NA,NA,NA,NA,NA,5.21894338097608e-13,NA,5.06463861751734e-15,2.22663165481262e-18,9.46496101258795e-16,9.46484719469811e-23,NA,7.8763067665961e-22,1.71915029437569e-22,6.71156159114215e-22,2.22959958669804e-17,NA,1.36962804491801e-17,1.1745148655469e-21,2.16054133957464e-20,NA,NA,9.89727723949111e-25,2.60779939907427e-23,NA
"JUN",NA,NA,NA,NA,NA,-1.34424688455834,NA,NA,NA,-1.18149422167115,-1.17669363658519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99241441238025e-13,NA,NA,NA,3.84787701984437e-11,2.92007598575648e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CCN2",NA,NA,NA,NA,NA,-3.14291920623862,1.07380885619187,-1.57022010689332,NA,-1.4360280706776,-4.23474426666458,1.71652464443348,-2.62086891021458,NA,-2.67792409679119,-3.95613197390656,1.13774231973157,-2.82386908866687,NA,-2.99039045277977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0020866485025e-13,0.000226384914389715,2.96697324507623e-06,NA,1.05316612646668e-05,4.32854223187104e-15,2.31198026585349e-09,2.70924357948452e-12,NA,9.47637045183617e-12,5.89063677315873e-15,2.20752328447138e-05,2.49402126412135e-12,NA,1.6262587289445e-14,NA,NA,NA,NA,NA
"SOX9",NA,NA,NA,NA,NA,-1.0042923116462,NA,NA,NA,NA,-1.17682308313498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64372033431351e-10,NA,NA,NA,NA,2.0079288976699e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUSP4",NA,NA,NA,NA,NA,-1.90726759349556,NA,-3.02006753665089,-2.20973077254025,-1.09143973475532,-3.95254006274255,NA,-3.44055899843928,-1.45129304582833,-2.98350669772686,-1.96048176448744,NA,-2.87133238885621,-1.06399268489618,-1.26109409510184,NA,NA,-1.70582478465269,NA,NA,NA,NA,NA,NA,NA,7.6479916998533e-09,NA,5.33853997952826e-15,1.46158274874535e-11,0.000265854661303636,2.1919412312887e-20,NA,1.03427817957042e-18,1.40746188718306e-07,1.54931670572512e-16,1.14409401106774e-10,NA,1.77578335922952e-15,3.44335763368858e-05,1.80283581042659e-06,NA,NA,1.14515990336626e-09,NA,NA
"TGFBR2",NA,NA,NA,NA,NA,-1.06315574332762,NA,-1.98657245774064,-1.20935464625121,NA,-2.03905032076231,NA,-2.10584289118573,-1.70076162525714,-1.90143274261018,-1.45045319116534,NA,-2.08206012762991,-1.85198424139001,-1.60379077838209,NA,NA,-2.20107034559391,-2.16252949445949,NA,NA,NA,NA,NA,NA,1.31329597583154e-08,NA,1.15952638469993e-15,1.13196037368656e-10,NA,2.07431528299419e-19,NA,4.67592473882194e-20,6.9412091566515e-17,1.77044190818879e-17,7.46500963967424e-15,NA,1.21377281908895e-18,8.45568202640372e-20,3.28761139611622e-17,NA,NA,7.12985512273842e-25,2.89781241041318e-24,NA
"LDLR",NA,NA,NA,NA,NA,-1.09363960610444,1.01757638489913,-1.44381201036632,-1.17232867557225,NA,-1.12179402117258,1.358142099605,-1.38758183993692,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09362464690076,-1.60129395043074,NA,NA,NA,NA,NA,NA,1.98987412500177e-08,1.63704550016747e-08,2.28728479352599e-12,4.02513747066637e-10,NA,6.26273543174e-10,3.08654092458794e-13,7.33068740490102e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40442796756009e-21,1.59000246070601e-16,NA
"ANKRD1",NA,NA,NA,NA,NA,-2.95088379688816,NA,-3.52890334213456,-2.86348034566111,-2.40302240171976,-5.42941547674024,1.15310146120641,-4.6787591317178,-1.68570103679843,-3.80429450721567,-3.63095306894244,NA,-4.49025390114908,-2.65265167056174,-2.76745853785857,NA,NA,-3.60034564545562,-2.91658486723052,-1.07289478697999,NA,NA,NA,NA,NA,1.60638741531237e-06,NA,7.36520223424335e-07,7.16482923144798e-07,2.07361150751737e-05,2.07249877739478e-10,0.000356120043774146,4.46640360739452e-11,4.68732280018985e-06,4.94212109620285e-10,8.68156027251728e-13,NA,4.56993748150585e-12,7.52280206255465e-12,9.52506280100358e-12,NA,NA,2.39056459125268e-17,1.89066731911085e-14,0.000361433750184582
"SKIL",NA,NA,NA,NA,NA,-1.20730638314916,NA,NA,NA,NA,-2.62941073799356,NA,NA,NA,-2.19557010977091,-2.45058223469962,NA,NA,NA,-2.51798558364096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57784933332317e-06,NA,NA,NA,NA,2.5789340416286e-16,NA,NA,NA,1.13830222314398e-13,3.24303711598438e-16,NA,NA,NA,1.63547059697091e-17,NA,NA,NA,NA,NA
"TLR4",NA,NA,NA,NA,NA,-1.21355950196989,1.03884714970364,-1.8656805706525,-1.55427231318829,NA,-4.46980524418738,NA,-5.02923326253961,-3.53034510478742,-3.22028470612647,-3.34450917915033,NA,-5.91067559025073,-4.23056704921024,-3.96649887915492,NA,NA,-3.49606402233516,-3.50527575074653,NA,NA,NA,NA,NA,NA,6.464348816806e-06,5.03808007704597e-07,1.82664281155715e-09,1.50637764054851e-08,NA,2.66928473421452e-16,NA,5.58045673987989e-16,1.00138063347642e-15,1.40382568777062e-14,1.37924908572769e-16,NA,1.15841036550491e-13,1.67353928026363e-19,3.71517083579189e-18,NA,NA,1.08355020419804e-16,4.28029950395519e-15,NA
"MMD",NA,NA,NA,NA,NA,-1.17240913198329,1.11783015222701,-1.5063488122871,-1.2029012600669,NA,-2.09093876028036,NA,-2.14949025976079,-1.77499685542497,-2.01775263641681,-1.93285471069384,NA,-2.3759744998794,-1.89740471799947,-2.04710250868934,NA,NA,-1.23613807970579,-1.27115504086871,NA,NA,NA,NA,NA,NA,2.07824170662855e-05,1.21602840734246e-08,3.12204848068862e-07,4.09978759950048e-06,NA,8.89536457218834e-12,NA,3.84776008374537e-12,3.89343943024379e-10,1.84747898652591e-10,1.19924325778683e-12,NA,3.22398923151085e-13,1.83508426831104e-14,3.69020595494775e-14,NA,NA,2.1975200289851e-10,5.53267647506568e-10,NA
"KLF2",NA,NA,NA,NA,NA,-1.73231291706355,NA,NA,1.48803088996119,NA,-1.419395579215,1.65089123405589,NA,2.22840065593548,NA,-1.20929812054555,1.55324253018438,1.09925915667441,2.10493176550313,NA,NA,NA,NA,1.51278061576835,NA,NA,NA,NA,NA,NA,7.43910218163216e-05,NA,NA,1.47705801687084e-08,NA,0.000159812985606123,2.61872379594274e-09,NA,1.81477044601982e-14,NA,0.000101981017600426,5.03114767417594e-10,4.00636634402078e-06,3.57058725302078e-16,NA,NA,NA,NA,4.94258101151787e-13,NA
"KLF7",NA,NA,NA,NA,NA,-1.02674078678355,NA,NA,NA,NA,-1.32810183428802,NA,NA,1.44678698515554,NA,-1.21750703134321,NA,NA,1.0599198142585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63934184359386e-05,NA,NA,NA,NA,1.14818700408166e-07,NA,NA,3.50109055709674e-13,NA,6.28413285073911e-08,NA,NA,2.94972308251729e-10,NA,NA,NA,NA,NA,NA
"MAFF",NA,NA,NA,NA,NA,-1.91448758625551,2.09700496961745,-1.99817442878116,NA,NA,-3.67716996060857,2.79856880515482,-3.60627177371403,NA,NA,-3.35974028432697,1.34356857945598,-3.59127089292732,NA,-1.3071142456886,NA,NA,-2.34661497774899,-1.89147699476809,NA,NA,NA,NA,NA,NA,0.000152800765496399,1.95273821998044e-12,0.000130214020100277,NA,NA,1.93627285434355e-07,1.64594309005459e-16,1.21031126189648e-07,NA,NA,1.83059156076015e-08,3.58029456762019e-07,8.69680613578634e-08,NA,9.02259888391545e-05,NA,NA,3.23713212981298e-14,1.43892660678684e-11,NA
"MYCN",NA,NA,NA,NA,NA,-1.55108839585093,NA,-1.05677725331887,-1.38920249061638,-1.14170618374582,-2.2354473092479,NA,-1.95412780973934,-1.31921857864375,-2.51523254079224,-2.29924137969126,1.12202393751328,-1.97365258653056,-1.31356490992883,-2.36460389684742,NA,1.27137059326975,NA,NA,1.29948448625998,NA,NA,NA,NA,NA,0.000119076543803109,NA,0.00901283861437317,0.000116745961260966,0.00246560806890366,1.40566628826131e-06,NA,6.87917149738034e-06,0.000459024539689552,8.42195348533633e-07,7.87950016187455e-07,3.42357576101902e-05,1.33588790415606e-05,9.14561459141736e-05,1.1435161379008e-07,NA,8.87481058212421e-08,NA,NA,6.24522576859925e-08
"ERRFI1",NA,NA,NA,NA,NA,-1.37857718925766,1.45831491982387,-1.65896821256443,-1.03384216403965,NA,-1.89028679403741,1.131638529241,-1.73449348495681,NA,-1.56257104596917,-1.69851305319965,NA,-1.86078469293899,-1.75667569747916,-1.94740170992039,NA,NA,-2.75110685775081,-3.7706080496806,-2.47646579543566,NA,NA,NA,NA,NA,0.00132545582290166,3.34914559037623e-05,5.61445404861615e-05,0.00584577071836328,NA,2.4070726225704e-07,0.000383451645861794,1.36735828617397e-06,NA,4.85810974072585e-06,4.85413072480276e-07,NA,8.35772686853577e-08,6.60998135672533e-08,7.11074711875142e-09,NA,NA,3.69561630133102e-14,2.26445793436004e-19,2.95178360838516e-12
"CCN1",NA,NA,NA,NA,NA,-1.05976220059116,NA,NA,NA,-1.24348432994918,-1.1727846011281,NA,NA,NA,NA,-1.18974038749089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00190797375535714,NA,NA,NA,0.000173656767772888,1.82138611966178e-05,NA,NA,NA,NA,6.0121221909821e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF442",NA,NA,NA,NA,NA,1.00420854946502,NA,NA,NA,NA,1.52445206037054,NA,NA,NA,NA,1.03413150856994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00324163000506267,NA,NA,NA,NA,1.40845654282831e-09,NA,NA,NA,NA,2.91320779004355e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPACA6P-AS",NA,NA,NA,NA,NA,-1.3977379169318,NA,-1.15618975796807,-1.36163469493032,-1.83915615732724,-1.01714081261794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027831909691918,NA,0.016667110909194,0.000869691105666361,0.000143420487594791,0.00357645507186483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LINC01260",NA,NA,NA,NA,NA,3.16874825582614,2.46446011626664,3.14451847677322,2.72341359788618,2.92564100875355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00121341355241945,0.00749171560077554,0.00106173975560132,0.00203529328090537,0.00103806898411791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BMP2",NA,NA,NA,NA,NA,-1.17087860935206,NA,-1.15587532105131,-1.20329985125761,-1.35116637577858,-2.08462851391363,NA,-1.49753979293482,-1.46446492425282,-2.07209659682681,-1.63219010323271,NA,-1.52342769141734,-1.38077651101128,-2.3158126734172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0134661486307307,NA,0.0165728960181111,0.00252102868173311,0.00257406629368316,3.99228096339337e-07,NA,2.58342907833205e-05,2.89558203345228e-05,1.4999901774667e-06,1.8278295920517e-06,NA,1.5293700598075e-05,1.81567577070218e-06,3.51972216291422e-09,NA,NA,NA,NA,NA
"GPR3",NA,NA,NA,NA,NA,-1.70281594002807,NA,-2.37123688271632,-2.55968498074174,-2.59612613295923,-3.71195096856517,NA,-3.8610591383107,-4.27117499236393,-3.7195022415778,-3.61793425480924,NA,-5.21459514594895,-4.71754388605096,-4.79716833909605,NA,NA,-3.75161697197858,-3.28634014924272,NA,NA,NA,NA,NA,NA,0.0240736957718236,NA,0.00196597338779688,0.000231675742583947,0.000626665287489105,2.42636463235655e-05,NA,1.71072940068464e-05,6.92828359737328e-06,3.77888441254612e-05,1.34672472482014e-05,NA,5.0574397680931e-06,2.73300208232209e-07,8.64925699426265e-07,NA,NA,8.11339262783867e-05,0.000344239774517046,NA
"GP6-AS1",NA,NA,NA,NA,NA,-1.2702969913908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269070891996641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LINC02783",NA,NA,NA,NA,NA,-2.56378837200853,NA,NA,NA,NA,-2.02640592915728,2.1562982130991,-1.38976848843129,NA,NA,NA,1.57439230602655,NA,NA,NA,-1.02086923878423,NA,-2.21549389015448,-1.05850395421768,NA,NA,NA,NA,NA,NA,0.00804008866830029,NA,NA,NA,NA,0.00373888761475331,5.90275156170555e-07,0.0367385619738942,NA,NA,NA,0.0001546450214164,NA,NA,NA,0.0179353826967577,NA,1.98600845634478e-06,0.00602578748116272,NA
"KLK4",NA,NA,NA,NA,NA,-1.71497110719094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44864085699989,-1.09334584220881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269560462053959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00445387152648829,0.00726583007663483,NA,NA,NA,NA,NA,NA
"FRAT2",NA,NA,NA,NA,NA,NA,1.31327847179653,NA,1.40054809039493,1.2979018090006,NA,1.3089853218989,NA,1.31938593957263,1.24111194694154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45083017387627e-22,NA,1.93200222481933e-23,3.01690088083286e-21,NA,1.94197678414836e-21,NA,1.19752834573328e-22,3.92463161382081e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBP1",NA,NA,NA,NA,NA,NA,2.62847243361328,NA,2.52931323610542,2.53862602422776,NA,2.99691631804497,NA,2.97817150549798,2.920205173957,NA,1.43794924927233,NA,1.66718097781751,1.60073306219075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89222266186258e-21,NA,3.25230839562902e-20,6.14206990205013e-20,NA,2.72906083054129e-22,NA,6.31500410213692e-23,1.01775751697804e-22,NA,1.87222852868499e-11,NA,4.42860231684246e-15,3.32896739782698e-14,NA,NA,NA,NA,NA
"TLE3",NA,NA,NA,NA,NA,NA,1.05499580332189,NA,1.04557114087263,1.02463966553895,NA,NA,NA,1.20267393977714,1.23775549562677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8392872251137e-18,NA,7.43721258772083e-18,4.31255642458378e-17,NA,NA,NA,7.83120839564287e-21,2.47410443721574e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIPARP",NA,NA,NA,NA,NA,NA,1.59939915870694,NA,1.67872445803502,1.45767155026211,NA,1.62628802077713,NA,1.63215878276698,1.57383691743992,NA,1.36643128694146,NA,1.1882925697575,1.13618135995771,NA,NA,-1.35947939879722,NA,NA,NA,NA,NA,NA,NA,NA,3.39237128579871e-17,NA,2.7837618207063e-18,3.6967456049443e-15,NA,3.15515518058779e-17,NA,9.12994427553959e-18,6.02362669634919e-17,NA,8.09095079483846e-14,NA,6.67531013783355e-13,4.91685878728975e-12,NA,NA,4.36859605944259e-15,NA,NA
"CREBRF",NA,NA,NA,NA,NA,NA,3.17936688357269,NA,3.05920448360599,2.90700256362688,1.03866073755486,2.71699821251301,NA,2.90516321445553,3.06702326311161,NA,1.28623802565038,NA,1.70993856251969,1.88854411041772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12716842922863e-17,NA,1.33797889054052e-16,3.6967456049443e-15,0.00257780232517059,3.42343039260481e-14,NA,6.62264004567778e-16,1.02479280239345e-16,NA,1.81491098787191e-06,NA,6.29372808065422e-11,3.35914257190095e-12,NA,NA,NA,NA,NA
"ARID5B",NA,NA,NA,NA,NA,NA,1.14263658132268,NA,1.32787877432756,1.34132434290552,NA,NA,NA,1.26778909338924,1.38488275779864,NA,NA,NA,NA,NA,NA,NA,1.26060629870894,1.41109236638204,1.15182030274531,NA,NA,NA,NA,NA,NA,3.31561177413186e-16,NA,3.55811819581318e-19,4.4097045441678e-19,NA,NA,NA,9.08551905420127e-19,2.65974897586696e-20,NA,NA,NA,NA,NA,NA,NA,1.7583620256312e-19,5.87260243112291e-22,2.90213180248912e-17
"CDKN1B",NA,NA,NA,NA,NA,NA,1.14518177385054,NA,1.11110888472358,1.06309508495611,NA,1.16617366334515,NA,1.09302682092777,1.11374555674414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19616807367377e-15,NA,5.76554507217689e-15,7.3168487912062e-14,NA,3.59824787443078e-16,NA,1.72960532747679e-15,1.07270863256921e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WEE1",NA,NA,NA,NA,NA,NA,1.10295256394933,NA,1.00967927121224,NA,NA,1.03021361598802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20134163396083e-15,NA,1.49966114091374e-13,NA,NA,4.94572785670516e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HECA",NA,NA,NA,NA,NA,NA,1.34704362074817,NA,1.31200195478229,1.11719569725602,NA,1.69306416864933,NA,1.79599984368991,1.62759734669851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2539605052476e-14,NA,2.42138863735215e-14,4.10792198287517e-11,NA,7.32734238716045e-19,NA,1.46267205893427e-20,1.53623766690788e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBALD2",NA,NA,NA,NA,NA,NA,1.79397113590928,NA,NA,1.09691910637449,NA,2.21049123276322,-1.10785479211063,1.2222581339711,1.13454412418728,NA,1.41713013846584,NA,NA,NA,NA,NA,-1.42996944594535,-1.35918312969009,NA,NA,NA,NA,NA,NA,NA,2.18727656977016e-14,NA,NA,2.83545744765866e-07,NA,3.78881721968304e-18,2.41272424447739e-06,2.81475521310385e-09,2.84974118955405e-08,NA,4.40188534964839e-11,NA,NA,NA,NA,NA,7.97498278591312e-12,5.6719352743624e-11,NA
"MNT",NA,NA,NA,NA,NA,NA,1.11019032652819,NA,1.35548058298207,1.25838743987168,NA,1.01380445730701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02356576496629e-14,NA,4.86497298094594e-18,5.02758832372354e-16,NA,2.8450968737779e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRB7",NA,NA,NA,NA,NA,NA,1.59859465621459,NA,1.05447819211312,1.15624234137014,NA,1.97273972254355,NA,1.4356266078214,1.12310174236919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97922670295594e-14,NA,7.22825344090647e-08,1.21943285048717e-08,NA,1.73302426868255e-17,NA,1.45148499183456e-12,7.02061069985968e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BTG1",NA,NA,NA,NA,NA,NA,1.61027789252095,NA,1.13853433191668,1.0466902732107,NA,1.78094135734724,NA,1.60840035436244,1.45723962497594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13058515116409e-14,NA,1.24322599732537e-08,3.02295140160096e-07,NA,1.23240101358944e-14,NA,2.07335983557221e-13,1.30673904308718e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JMJD1C",NA,NA,NA,NA,NA,NA,1.01528505407054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13058515116409e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGCG",NA,NA,NA,NA,NA,NA,1.05898020221346,NA,NA,NA,NA,1.2815072840418,NA,1.22769243509478,1.21422376305144,NA,NA,NA,NA,NA,NA,1.02772642304841,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80030699213282e-13,NA,NA,NA,NA,4.80221330336772e-17,NA,8.84248917529995e-17,2.18040291087089e-16,NA,NA,NA,NA,NA,NA,6.04021513514812e-14,NA,NA,NA
"BBC3",NA,NA,NA,NA,NA,NA,1.34615906879223,NA,1.63330950430463,1.28588254211679,NA,1.10602057918599,NA,1.57272716025992,1.25855601156694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0401118361971e-13,NA,8.43970150691652e-17,2.02931798731106e-12,NA,5.09204104390306e-11,NA,5.44704369263206e-17,3.51669548351136e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IRF2BP2",NA,NA,NA,NA,NA,NA,1.03679269204896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36075600427927e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MB21D2",NA,NA,NA,NA,NA,NA,1.18975400790452,NA,1.25020931382106,1.21051733836202,NA,1.2671871301575,NA,1.71934505972987,1.67557253014677,NA,NA,NA,1.48890513774444,1.62119442926628,NA,NA,NA,1.03767860247039,NA,NA,NA,NA,NA,NA,NA,8.89613323019236e-13,NA,1.06132599449281e-13,1.12621900061357e-12,NA,9.67953548385568e-14,NA,9.88784622595932e-20,4.43584420176106e-19,NA,NA,NA,2.75245195893811e-18,1.53431978661604e-19,NA,NA,NA,8.04466738094597e-13,NA
"ZFYVE1",NA,NA,NA,NA,NA,NA,1.02725443078968,NA,1.18485214519537,1.14446809325779,NA,1.28187323351521,NA,1.55762267329698,1.58128830198378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89613323019236e-13,NA,2.73977980322194e-15,5.00034232577379e-14,NA,2.32963942203581e-17,NA,1.19159511814961e-21,7.96685186489851e-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
