"gene_name","Condition","Drug","Time","logFC","adj.P.Val"
"TMEM109","PI5Z_8h","PI5Z","8h",-1.09873101865322,3.4556062483633e-12
"TMEM109","PI5Z_24h","PI5Z","24h",1.28468813504571,4.89200799154543e-14
"TMEM132A","PI5Z_24h","PI5Z","24h",1.0756645293772,8.17290984736406e-15
"TMEM150B","PI5Z_4h","PI5Z","4h",1.27415069720576,0.0203096964617566
"TMEM191C","PI5Z_8h","PI5Z","8h",1.035478990138,0.00549687797710082
"TMEM217","PI5Z_24h","PI5Z","24h",-1.09592072545034,0.00156661113065954
"TMEM238","PI5Z_24h","PI5Z","24h",1.07395026664301,0.000103523245563475
"TMEM267","PI5Z_24h","PI5Z","24h",-1.0483932137969,1.45175419501509e-06
"TMEM38A","PI5Z_8h","PI5Z","8h",-1.07985161338835,4.27396662420502e-08
"TMEM45B","PI5Z_8h","PI5Z","8h",1.03275472038067,8.20865044392776e-05
"TMEM80","PI5Z_8h","PI5Z","8h",1.17525445112864,5.1447313008563e-05
"TMEM8B","PI5Z_8h","PI5Z","8h",1.28919746511069,9.79952690111447e-12
"TMEM98","PI5Z_24h","PI5Z","24h",1.03880108561033,4.02928248797245e-18
"TMTC4","PI5Z_24h","PI5Z","24h",1.37736587219023,1.38572470888443e-21
"TNFAIP3","PI5Z_24h","PI5Z","24h",1.02790616600507,0.000502651975011396
"TNFRSF10B","PI5Z_24h","PI5Z","24h",-1.04857467050703,1.77636796666793e-17
"TNKS","PI5Z_4h","PI5Z","4h",1.0169049116282,2.34076502407921e-15
"TOB2P1","PI5Z_24h","PI5Z","24h",-1.35715846834004,0.0156449796146907
"TOLLIP-AS1","PI5Z_4h","PI5Z","4h",1.2292212626676,0.00304860816578057
"TOLLIP-AS1","PI5Z_8h","PI5Z","8h",1.32677378491207,0.000751861780346809
"TOMM40","PI5Z_8h","PI5Z","8h",-1.50826730606311,1.07591899117296e-17
"TOMM5","PI5Z_8h","PI5Z","8h",-1.15155339262675,9.49322747136775e-12
"TP53I11","PI5Z_24h","PI5Z","24h",1.36573970133954,2.50250949372704e-15
"TP53INP1","PI5Z_4h","PI5Z","4h",1.21501320419619,2.68863812886518e-16
"TRABD2A","PI5Z_8h","PI5Z","8h",-1.39188666574758,2.41240616827495e-12
"TRAPPC6A","PI5Z_8h","PI5Z","8h",1.19115094711114,3.56268233729155e-10
"TRIM23","PI5Z_2h","PI5Z","2h",1.01063683618497,9.81214310803597e-11
"TRIM23","PI5Z_4h","PI5Z","4h",1.22870074540912,9.67911917033537e-17
"TRIM31-AS1","PI5Z_4h","PI5Z","4h",-1.00883384390043,0.00586800808161002
"TRIM35","PI5Z_4h","PI5Z","4h",-1.00470242123067,9.94456968515833e-17
"TRIM36","PI5Z_8h","PI5Z","8h",-1.01882317935797,1.55871184753384e-07
"TRIM47","PI5Z_4h","PI5Z","4h",-1.33589533403769,5.74554781495528e-16
"TRIM61","PI5Z_4h","PI5Z","4h",-1.54443026420411,0.0401472520966396
"TRMT6","PI5Z_8h","PI5Z","8h",-1.14577280217384,8.38540840702872e-17
"TRPV1","PI5Z_8h","PI5Z","8h",1.12631884318658,4.05721268467542e-08
"TSC1","PI5Z_4h","PI5Z","4h",1.04070115340475,1.93811090546275e-20
"TSC22D1","PI5Z_24h","PI5Z","24h",-1.02248106799158,9.08139371988804e-14
"TSEN15","PI5Z_24h","PI5Z","24h",-1.44721825847275,1.37491445046527e-10
"TSHZ1","PI5Z_4h","PI5Z","4h",1.29742672933197,2.46510387500709e-10
"TSHZ1","PI5Z_8h","PI5Z","8h",1.00928679483867,1.92979883067224e-07
"TSR1","PI5Z_8h","PI5Z","8h",-1.05492343057172,6.22949645604099e-19
"TSSK6","PI5Z_24h","PI5Z","24h",-1.33473649803351,6.4030326999074e-05
"TTBK2","PI5Z_8h","PI5Z","8h",1.00490466558743,1.83196750634598e-07
"TTC30B","PI5Z_4h","PI5Z","4h",1.11617477321399,6.57391968886901e-08
"TTPA","PI5Z_8h","PI5Z","8h",1.09236877550422,0.000167951702088751
"TUBB3","PI5Z_24h","PI5Z","24h",1.17559767413407,2.27926285330154e-13
"TWNK","PI5Z_4h","PI5Z","4h",-1.20777996289729,1.26254370331349e-12
"TWNK","PI5Z_8h","PI5Z","8h",-1.09399178505859,1.19761074925284e-11
"UBBP4","PI5Z_24h","PI5Z","24h",-1.05627333355333,3.3403722498143e-10
"UBR5-AS1","PI5Z_8h","PI5Z","8h",1.1843437123416,7.47812643249228e-06
"UBR5-AS1","PI5Z_24h","PI5Z","24h",-1.39693998074589,6.64293917243758e-06
"UCK2","PI5Z_8h","PI5Z","8h",-1.36331684941055,1.03611768045425e-18
"UCP3","PI5Z_24h","PI5Z","24h",1.47555337700902,0.00163870388187309
"UNG","PI5Z_8h","PI5Z","8h",-1.07213387567708,3.73987080692587e-13
"UNG","PI5Z_24h","PI5Z","24h",1.29125616016777,4.68853294444622e-18
"UPK3BL2","PI5Z_8h","PI5Z","8h",1.02748494643571,0.00955852697762581
"UPK3BL2","PI5Z_24h","PI5Z","24h",1.19042466394672,0.000416348737164489
"USH1C","PI5Z_24h","PI5Z","24h",1.66992016626416,3.49073862166788e-12
"USP34-DT","PI5Z_24h","PI5Z","24h",-1.44442525168496,0.00064805799080628
"USP6","PI5Z_8h","PI5Z","8h",1.34460446278003,0.000109652798853139
"UTP15","PI5Z_8h","PI5Z","8h",-1.30616314166748,5.50865083726188e-18
"UTP20","PI5Z_8h","PI5Z","8h",-1.1039381327311,1.58045237106628e-12
"UTP4","PI5Z_8h","PI5Z","8h",-1.10953789568847,5.29903169409559e-16
"VASN","PI5Z_4h","PI5Z","4h",1.1632930233801,3.7805319692282e-06
"VASN","PI5Z_8h","PI5Z","8h",1.27302618872677,9.27626908085146e-07
"VASN","PI5Z_24h","PI5Z","24h",1.04258024559935,0.000774777571630491
"VAV1","PI5Z_24h","PI5Z","24h",-1.13954582122635,2.92510344776553e-12
"VEGFB","PI5Z_24h","PI5Z","24h",1.35558900394609,8.24153015223256e-20
"VMAC","PI5Z_4h","PI5Z","4h",1.11163560874966,3.66843408058192e-06
"VPS37D","PI5Z_8h","PI5Z","8h",1.06252588235119,4.16537334283297e-06
"VSIG2","PI5Z_4h","PI5Z","4h",1.05741869870176,0.0324268799751799
"VWA1","PI5Z_24h","PI5Z","24h",1.10196006639924,2.63357342038227e-14
"WASL-DT","PI5Z_2h","PI5Z","2h",1.03578542914033,0.00084416326440362
"WDR19","PI5Z_4h","PI5Z","4h",1.0448665804353,2.93244319813942e-13
"WDR19","PI5Z_8h","PI5Z","8h",1.00400825730862,1.11584227146778e-15
"WDR31","PI5Z_8h","PI5Z","8h",1.11330885565719,3.31885927546945e-07
"WDR43","PI5Z_4h","PI5Z","4h",-1.002668793306,8.89097564994279e-15
"WDR43","PI5Z_8h","PI5Z","8h",-1.12399936688808,8.56032576862886e-17
"WDR62","PI5Z_8h","PI5Z","8h",-1.29212547256762,3.69997974776917e-15
"WDR76","PI5Z_8h","PI5Z","8h",-1.32317590035527,5.99318112786351e-13
"WDR76","PI5Z_24h","PI5Z","24h",1.21106070249882,2.45464655055966e-13
"WDR77","PI5Z_8h","PI5Z","8h",-1.20324029388324,1.82828438460699e-18
"WDR81","PI5Z_24h","PI5Z","24h",1.01943854232762,1.08102604445744e-13
"WDSUB1","PI5Z_4h","PI5Z","4h",1.25375473733372,8.43850419591951e-13
"WFIKKN1","PI5Z_8h","PI5Z","8h",1.74582184949117,4.5902174087106e-06
"WNK4","PI5Z_8h","PI5Z","8h",1.04980302762967,0.0111268175937837
"WNT2B","PI5Z_8h","PI5Z","8h",1.49873333541263,0.00338710320996169
"WNT6","PI5Z_8h","PI5Z","8h",1.16696123480028,4.99956481471296e-10
"XBP1","PI5Z_4h","PI5Z","4h",-1.43573464635085,1.96960055962745e-13
"ZBED5-AS1","PI5Z_8h","PI5Z","8h",1.1584504305302,5.20413345330501e-11
"ZBTB2","PI5Z_8h","PI5Z","8h",-1.06641876011454,7.21601738648278e-17
"ZBTB22","PI5Z_4h","PI5Z","4h",1.24068592859167,2.12525708606558e-16
"ZBTB22","PI5Z_8h","PI5Z","8h",1.1771237875481,1.61326986235925e-17
"ZBTB32","PI5Z_8h","PI5Z","8h",-1.54102040888824,0.00417672726511275
"ZBTB7C","PI5Z_4h","PI5Z","4h",1.51651202796181,4.358842672116e-07
"ZBTB7C","PI5Z_8h","PI5Z","8h",1.18946846193959,6.45024472576195e-05
"ZC2HC1C","PI5Z_2h","PI5Z","2h",1.10465828140872,0.00099084669917883
"ZC3H12D","PI5Z_24h","PI5Z","24h",1.26650262006148,0.000603205422342362
"ZC3HAV1L","PI5Z_4h","PI5Z","4h",-1.06789256752189,4.45703022334282e-07
"ZFAND1","PI5Z_24h","PI5Z","24h",-1.21429545418651,9.41417885541941e-08
"ZFHX2-AS1","PI5Z_2h","PI5Z","2h",1.4198807355602,0.0380106213932873
"ZFP36L1","PI5Z_4h","PI5Z","4h",-1.15774752144599,3.06923511890838e-13
"ZHX1-C8orf76","PI5Z_4h","PI5Z","4h",-1.2151565053823,0.00623853631443105
"ZKSCAN1","PI5Z_4h","PI5Z","4h",1.03065414981795,1.76134913398602e-09
"ZNF137P","PI5Z_8h","PI5Z","8h",1.25454572599722,0.00447342478536955
"ZNF185","PI5Z_8h","PI5Z","8h",1.2752340061516,0.00694441891345092
"ZNF19","PI5Z_2h","PI5Z","2h",1.2401446461066,6.09827900327751e-05
"ZNF204P","PI5Z_24h","PI5Z","24h",-1.1081606508421,2.2889214120771e-07
"ZNF30","PI5Z_8h","PI5Z","8h",-1.00938237891581,2.27698702288745e-10
"ZNF337-AS1","PI5Z_4h","PI5Z","4h",1.27438280627207,7.98638328519875e-05
"ZNF35","PI5Z_4h","PI5Z","4h",-1.30557152557644,8.69567608322428e-15
"ZNF35","PI5Z_8h","PI5Z","8h",-1.12939736216806,1.1203931975607e-12
"ZNF407-AS1","PI5Z_24h","PI5Z","24h",-1.02537862911941,1.12102225453247e-06
"ZNF425","PI5Z_8h","PI5Z","8h",1.0707491057262,9.55421328162103e-05
"ZNF438","PI5Z_4h","PI5Z","4h",1.42821269277219,9.52656755065892e-11
"ZNF497","PI5Z_8h","PI5Z","8h",1.16729635635316,1.81716383853662e-08
"ZNF554","PI5Z_8h","PI5Z","8h",1.26961976935341,6.08109634955269e-08
"ZNF566-AS1","PI5Z_4h","PI5Z","4h",1.31973780686921,2.66109952159793e-07
"ZNF566-AS1","PI5Z_8h","PI5Z","8h",1.03448291048273,4.94658528520415e-06
"ZNF593","PI5Z_8h","PI5Z","8h",-1.03182618254245,8.79565549888065e-10
"ZNF621","PI5Z_24h","PI5Z","24h",-1.0509449715995,4.01480168749179e-11
"ZNF76","PI5Z_8h","PI5Z","8h",1.33361981282333,1.26271026290417e-11
"ZNF775","PI5Z_4h","PI5Z","4h",1.20355482071018,5.41038267244914e-06
"ZNNT1","PI5Z_8h","PI5Z","8h",1.14554212513299,0.0139398779071555
"ZSCAN12","PI5Z_24h","PI5Z","24h",-1.54628119794305,7.52084957304969e-08
"ZSCAN23","PI5Z_4h","PI5Z","4h",1.49725217071883,0.00513640117634105
